fragments,num_positions,filled,cluster
[100He]CCCNCC,1,CCCNCC,72
[100He]CCCCCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCCCCC,72
[100He]CCCCCCCC,1,CCCCCCCC,72
[100He]CCCCCC,1,CCCCCC,72
[100He]CCCCCCCCCCC,1,CCCCCCCCCCC,72
[100He]CCCCC#COCC,1,CCCCC#COCC,72
[100He]CCCN(C)C,1,CCCN(C)C,72
[100He]CCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCC,72
[100He]CCC[SiH2]OC,1,CCC[SiH2]OC,72
[100He]CCCCCCCCCCCCC,1,CCCCCCCCCCCCC,72
[100He]CCCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCCC,72
[100He]CCCCS(=O)(=O)ONCC,1,CCCCS(=O)(=O)ONCC,72
[100He]CCCCN(C)C,1,CCCCN(C)C,72
[100He]C=C1N=Cc2c1c1cccnc1c1ncccc21,1,C=C1N=Cc2c1c1cccnc1c1ncccc21,73
[100He]c1ccc2ccc3ncccc3c2n1,1,c1cnc2c(c1)ccc1ncccc12,73
[100He]c1cccc2ccc3cccnc3c12,1,c1ccc2c(c1)ccc1cccnc12,73
[100He]c1ccc2c(n1)-c1ncccc1CC2,1,c1cnc2c(c1)CCc1cccnc1-2,73
[100He]C1=CCCc2cccnc21,1,C1=Cc2ncccc2CC1,73
[100He]c1cnc2c(ccc3cccnc32)c1,1,c1cnc2c(c1)ccc1cccnc12,73
[100He]c1ccc2cccnc2n1,1,c1cnc2ncccc2c1,73
[100He]c1ccnc2c1ccc1cccnc12,1,c1cnc2c(c1)ccc1cccnc12,73
[100He]c1cnc2ccc3cccnc3c2c1,1,c1cnc2c(c1)ccc1ncccc12,73
[100He]c1ccc2c(n1)-c1ncccc1C2,1,c1cnc2c(c1)Cc1cccnc1-2,73
[100He]c1cccc2cccnc12,1,c1ccc2ncccc2c1,73
[100He]c1ccc2ccc3cccnc3c2n1,1,c1cnc2c(c1)ccc1cccnc12,73
[100He]c1ccc2oc3cccnc3c2n1,1,c1cnc2c(c1)oc1cccnc12,73
[100He]c1ccnc2c1Cc1cccnc1-2,1,c1cnc2c(c1)Cc1cccnc1-2,73
[100He]c1ccc2ncccc2n1,1,c1cnc2cccnc2c1,73
[100He]C1N=Cc2c1c1cccnc1c1ncccc21,1,C1=NCc2c1c1cccnc1c1ncccc21,73
[100He]c1ccnc2c1oc1cccnc12,1,c1cnc2c(c1)oc1cccnc12,73
[100He]CC(=O)CCS(C)(=O)=O,1,CC(=O)CCS(C)(=O)=O,74
[100He]CC(=O)CCC(C)=O,1,CC(=O)CCC(C)=O,74
[100He]CNC(=O)CCC,1,CCCC(=O)NC,74
[100He]CC(=O)NCC(C)C,1,CC(=O)NCC(C)C,74
[100He]CC(=O)NC(CC)C(=O)NC(CC)C(=O)O,1,CCC(NC(=O)C(CC)NC(C)=O)C(=O)O,74
[100He]CC(=O)NCCF,1,CC(=O)NCCF,74
[100He]CC(=O)C=C,1,C=CC(C)=O,74
[100He]CC(=O)C(C)(C)C,1,CC(=O)C(C)(C)C,74
[100He]CC(=O)NC12CC3CC4CC(C1)C4(C3)C2,1,CC(=O)NC12CC3CC4CC(C1)C4(C3)C2,74
[100He]CNC(=O)NCC,1,CCNC(=O)NC,74
[100He]CC(=O)NC(C)COC,1,COCC(C)NC(C)=O,74
[100He]CC(=O)CCCS(C)(=O)=O,1,CC(=O)CCCS(C)(=O)=O,74
[100He]CC(=O)C(=CC=CN(CC)CC)S(C)(=O)=O,1,CCN(C=CC=C(C(C)=O)S(C)(=O)=O)CC,74
[100He]CNC(=O)CC(C)S,1,CNC(=O)CC(C)S,74
[100He]CC(=O)NC,1,CNC(C)=O,74
[100He]CC(=O)CCC(C)(C)C#N,1,CC(=O)CCC(C)(C)C#N,74
[100He]CC(=O)S,1,CC(=O)S,74
[100He]CC(C(=O)CC)C(=O)CC,1,CCC(=O)C(C)C(=O)CC,74
[100He]CC(=O)CCl,1,CC(=O)CCl,74
[100He]CN(CC(O)CNC)C(=O)CCC(=O)O,1,CNCC(O)CN(C)C(=O)CCC(=O)O,74
[100He]CC(=CO)C(=O)OC,1,COC(=O)C(C)=CO,74
[100He]CC(=O)COCC(C)(C)C#N,1,CC(=O)COCC(C)(C)C#N,74
[100He]CC(=CO)C(C)=O,1,CC(=O)C(C)=CO,74
[100He]CC(=O)NCCC(C)(C)C,1,CC(=O)NCCC(C)(C)C,74
[100He]CC(=O)NCCO,1,CC(=O)NCCO,74
[100He]CC(CC(C)=O)C(=O)NC(CC(=O)O)C(C)=O,1,CC(=O)CC(C)C(=O)NC(CC(=O)O)C(C)=O,74
[100He]CC(=O)CCO,1,CC(=O)CCO,74
[100He]CC(=O)NC12CC3CC(CC(C3)C1)C2,1,CC(=O)NC12CC3CC(CC(C3)C1)C2,74
[100He]CC(=O)CCCC,1,CCCCC(C)=O,74
[100He]CC(=O)NC(C)C(C)C,1,CC(=O)NC(C)C(C)C,74
[100He]CC(=O)CC(C)(C)O,1,CC(=O)CC(C)(C)O,74
[100He]CC(=O)CO,1,CC(=O)CO,74
[100He]CC(=O)NCCC(C)C,1,CC(=O)NCCC(C)C,74
[100He]CC(=O)CCS(=O)(=O)CC,1,CCS(=O)(=O)CCC(C)=O,74
[100He]CC(CC)=C1C(=C)CCC1=O,1,C=C1CCC(=O)C1=C(C)CC,74
[100He]CNC(=O)C(C)C,1,CNC(=O)C(C)C,74
[100He]CCC(=O)NO,1,CCC(=O)NO,74
[100He]CC(=O)CCCNC,1,CNCCCC(C)=O,74
[100He]CC(C)=O,1,CC(C)=O,74
[100He]CC(=O)CNC,1,CNCC(C)=O,74
[100He]CC(=O)CC(C)(C)S,1,CC(=O)CC(C)(C)S,74
[100He]CC(=O)CC(C)(S)S,1,CC(=O)CC(C)(S)S,74
[100He]CC(=O)COCC(F)F,1,CC(=O)COCC(F)F,74
[100He]CC(=O)NC(C)CCC,1,CCCC(C)NC(C)=O,74
[100He]CC(=O)CC(CCC(=O)O)C(C)=O,1,CC(=O)CC(CCC(=O)O)C(C)=O,74
[100He]CC(=O)C(CCC)CC(C)=O,1,CCCC(CC(C)=O)C(C)=O,74
[100He]CSC(C)=O,1,CSC(C)=O,74
[100He]CC(=O)C(C)(C)O,1,CC(=O)C(C)(C)O,74
[100He]CC(=O)CC(CCC)C(C)=O,1,CCCC(CC(C)=O)C(C)=O,74
[100He]CC(=O)NCCCOCC,1,CCOCCCNC(C)=O,74
[100He]CNC(C)=O,1,CNC(C)=O,74
[100He]CC(=O)NCCC,1,CCCNC(C)=O,74
[100He]CSC(CC(=O)O)C(=O)O,1,CSC(CC(=O)O)C(=O)O,74
[100He]CC(=O)O,1,CC(=O)O,74
[100He]CC(NC(C)=O)C(=O)CC(CC(C)=O)C(=O)O,1,CC(=O)CC(CC(=O)C(C)NC(C)=O)C(=O)O,74
[100He]CC(=O)NC(C)CCCN(CC)CC,1,CCN(CC)CCCC(C)NC(C)=O,74
[100He]CNC(=O)C(C)(C)C,1,CNC(=O)C(C)(C)C,74
[100He]CC(C(C)=O)C(C)=O,1,CC(=O)C(C)C(C)=O,74
[100He]CC(N)C(=O)O,1,CC(N)C(=O)O,74
[100He]CC(=O)Cl,1,CC(=O)Cl,74
[100He]CNC(=O)C(C)(CO)CO,1,CNC(=O)C(C)(CO)CO,74
[100He]CC(=O)CNC(C)=O,1,CC(=O)CNC(C)=O,74
[100He]CC(=O)CCCC#N,1,CC(=O)CCCC#N,74
[100He]CC(=O)NCC(F)F,1,CC(=O)NCC(F)F,74
[100He]CC(=O)CN(C)S(C)(=O)=O,1,CC(=O)CN(C)S(C)(=O)=O,74
[100He]CC(=O)NC(CO)C(C)CC,1,CCC(C)C(CO)NC(C)=O,74
[100He]CC(=O)COCCOC,1,COCCOCC(C)=O,74
[100He]CC(=O)C(C)C,1,CC(=O)C(C)C,74
[100He]CC(=O)C(=C)CC,1,C=C(CC)C(C)=O,74
[100He]CC(=O)NC(C)C,1,CC(=O)NC(C)C,74
[100He]CC(=O)CCC(F)(F)F,1,CC(=O)CCC(F)(F)F,74
[100He]CSCC(NC(=O)CC(C)S)C(=O)O,1,CSCC(NC(=O)CC(C)S)C(=O)O,74
[100He]CC(=O)CC,1,CCC(C)=O,74
[100He]CC(N)=O,1,CC(N)=O,74
[100He]CC(=O)COC(F)F,1,CC(=O)COC(F)F,74
[100He]CC(=O)CCCC(F)(F)F,1,CC(=O)CCCC(F)(F)F,74
[100He]CC(NC)C(=O)NC,1,CNC(=O)C(C)NC,74
[100He]CC(=O)NCC(F)(F)F,1,CC(=O)NCC(F)(F)F,74
[100He]CC(=O)NCC,1,CCNC(C)=O,74
[100He]CC(=O)CCOC(F)F,1,CC(=O)CCOC(F)F,74
[100He]CNC(=O)CC(C)(C)S,1,CNC(=O)CC(C)(C)S,74
[100He]CCC(=O)NC,1,CCC(=O)NC,74
[100He]COCC(=O)CC(C)=O,1,COCC(=O)CC(C)=O,74
[100He]C(=O)C(CCC(=O)OCC)=NOC(C)=O,1,CCOC(=O)CCC(C=O)=NOC(C)=O,75
[100He]C(=O)C(C)=NOC(C)=O,1,CC(=O)ON=C(C)C=O,75
[100He]C(=O)C(CCC(=O)OC)=NOC(C)=O,1,COC(=O)CCC(C=O)=NOC(C)=O,75
[100He]C=NOC(C)=O,1,C=NOC(C)=O,75
[100He]C(C)=NOC(=O)C(=C)C,1,C=C(C)C(=O)ON=CC,75
[100He]C(C#N)=NOC(C)=O,1,CC(=O)ON=CC#N,75
[100He]C(=O)ON=C(C)C(C)=O,1,CC(=O)C(C)=NOC=O,75
[100He]C(CCCCl)=NOC(C)=O,1,CC(=O)ON=CCCCCl,75
[100He]C(=O)ON=C(C)N,1,CC(N)=NOC=O,75
[100He]C(=O)C(CCC(=O)OCCCC)=NOC(C)=O,1,CCCCOC(=O)CCC(C=O)=NOC(C)=O,75
[100He]C(=NOC(C)=O)C(C)=O,1,CC(=O)C=NOC(C)=O,75
[100He]C(=O)C(CCCCCC)=NOC(C)=O,1,CCCCCCC(C=O)=NOC(C)=O,75
[100He]C(C)=NOC(C)=O,1,CC=NOC(C)=O,75
[100He]C(=O)C(C)=NOC(=O)CCC=C,1,C=CCCC(=O)ON=C(C)C=O,75
[100He]C(CCCOC)=NOC(C)=O,1,COCCCC=NOC(C)=O,75
[100He]C(=O)ON=C(C)C,1,CC(C)=NOC=O,75
[100He]C(=O)C(CC)=NOC(C)=O,1,CCC(C=O)=NOC(C)=O,75
[100He]C1CC2CCC1C2,1,C1CC2CCC1C2,76
[100He]C1CCCNC1,1,C1CCNCC1,76
[100He]C1CCSC1,1,C1CCSC1,76
[100He]C1CCCS1(=O)=O,1,O=S1(=O)CCCC1,76
[100He]C1CC2(COC2)C1,1,C1CC2(C1)COC2,76
[100He]C1CCCS1=O,1,O=S1CCCC1,76
[100He]C1CCN1,1,C1CNC1,76
[100He]C1CCCCCCCC1,1,C1CCCCCCCC1,76
[100He]C1CCCS(=O)(=O)C1,1,O=S1(=O)CCCCC1,76
[100He]C1CNC(=N)N1,1,N=C1NCCN1,76
[100He]C1CC1,1,C1CC1,76
[100He]C1C2CNCC12,1,C1NCC2CC12,76
[100He]C1CCNCC1,1,C1CCNCC1,76
[100He]C1CCC2OC2C1,1,C1CCC2OC2C1,76
[100He]C1CCCOC1,1,C1CCOCC1,76
[100He]C1CCN2CCCC2C1,1,C1CCN2CCCC2C1,76
[100He]C1CC=CC1,1,C1=CCCC1,76
[100He]C1CC2CCC(C1)N2,1,C1CC2CCC(C1)N2,76
[100He]C1COC2OCCC12,1,C1CC2CCOC2O1,76
[100He]C1CC2CCC(C1)C2,1,C1CC2CCC(C1)C2,76
[100He]C1CCC1,1,C1CCC1,76
[100He]C1CCNC(=N)N1,1,N=C1NCCCN1,76
[100He]C1CCSCC1,1,C1CCSCC1,76
[100He]C1COc2cscc2OC1,1,c1scc2c1OCCCO2,76
[100He]C1CCC2(CC1)OCCO2,1,C1CCC2(CC1)OCCO2,76
[100He]C1COc2cscc2O1,1,c1scc2c1OCCO2,76
[100He]C1CCOc2cscc2O1,1,c1scc2c1OCCCO2,76
[100He]C1CCCCO1,1,C1CCOCC1,76
[100He]C1CCS(=O)C1,1,O=S1CCCC1,76
[100He]C1CCOCO1,1,C1COCOC1,76
[100He]C1CCS(=O)CC1,1,O=S1CCCCC1,76
[100He]C1OCCCO1,1,C1COCOC1,76
[100He]C1CCN2CCCC12,1,C1CC2CCCN2C1,76
[100He]C1CC2CCC(C1)N2C,1,CN1C2CCCC1CC2,76
[100He]C1CCCCCC1,1,C1CCCCCC1,76
[100He]C1NCCN1,1,C1CNCN1,76
[100He]C1CC2CCC(C1)N2CCC,1,CCCN1C2CCCC1CC2,76
[100He]C1CCOC1,1,C1CCOC1,76
[100He]C1OCCO1,1,C1COCO1,76
[100He]C1CCCCN1,1,C1CCNCC1,76
[100He]C1COC1,1,C1COC1,76
[100He]C1CC2CCCC(C1)N2C,1,CN1C2CCCC1CCC2,76
[100He]C1CCNC1,1,C1CCNC1,76
[100He]C1CCCS1,1,C1CCSC1,76
[100He]C1CS(=O)(=O)C1,1,O=S1(=O)CCC1,76
[100He]C1CCC2(CCCCC2)CC1,1,C1CCC2(CC1)CCCCC2,76
[100He]C1CC2(CC2)C1,1,C1CC2(C1)CC2,76
[100He]C1CCCSC1,1,C1CCSCC1,76
[100He]C1CCCC1,1,C1CCCC1,76
[100He]C1COCO1,1,C1COCO1,76
[100He]C1CCCCS1(=O)=O,1,O=S1(=O)CCCCC1,76
[100He]C1CCCCCCC1,1,C1CCCCCCC1,76
[100He]C1COc2ncsc21,1,c1nc2c(s1)CCO2,76
[100He]C1CCCCS1=O,1,O=S1CCCCC1,76
[100He]C1CNCCO1,1,C1COCCN1,76
[100He]C1CCCO1,1,C1CCOC1,76
[100He]C1C=CC=CC1,1,C1=CCCC=C1,76
[100He]C1CC=CCC1,1,C1=CCCCC1,76
[100He]C1COCCO1,1,C1COCCO1,76
[100He]C1CCCC2CCCCC12,1,C1CCC2CCCCC2C1,76
[100He]C1CC2C=CC1C2,1,C1=CC2CCC1C2,76
[100He]C1COCCN1,1,C1COCCN1,76
[100He]C1CC2CC2C1,1,C1CC2CC2C1,76
[100He]C1CCCNCC1,1,C1CCCNCC1,76
[100He]C1CCCCS1,1,C1CCSCC1,76
[100He]C1CCS(=O)(=O)C1,1,O=S1(=O)CCCC1,76
[100He]C1C=Cc2nccnc2C1,1,C1=Cc2nccnc2CC1,76
[100He]C1CCN=N1,1,C1CN=NC1,76
[100He]C1CCCN1,1,C1CCNC1,76
[100He]C1CO1,1,C1CO1,76
[100He]C1C=Cc2nonc2C1,1,C1=Cc2nonc2CC1,76
[100He]C1CCS(=O)(=O)CC1,1,O=S1(=O)CCCCC1,76
[100He]C1C=CCC1,1,C1=CCCC1,76
[100He]C1Cc2cncnc21,1,c1ncc2c(n1)CC2,76
[100He]C1CNC1,1,C1CNC1,76
[100He]C1CCCS(=O)C1,1,O=S1CCCCC1,76
[100He]C1OC=CO1,1,C1=COCO1,76
[100He]C1CCCCC1,1,C1CCCCC1,76
[100He]C1CC2(CCCCC2)C1,1,C1CCC2(CC1)CCC2,76
[100He]C1CC=CS1,1,C1=CSCC1,76
[100He]C1CC2(C1)OCCO2,1,C1CC2(C1)OCCO2,76
[100He]C1CCOCC1,1,C1CCOCC1,76
[100He]CN1C2CCCCC1C2,1,CN1C2CCCCC1C2,76
[100He]c1ccc2c(c1)CC=CCS2,1,C1=CCc2ccccc2SC1,77
[100He]c1ccc2c(c1)CC=N2,1,C1=Nc2ccccc2C1,77
[100He]c1ccc2c(c1)CC1=C2CC=C1,1,C1=CC2=C(C1)c1ccccc1C2,77
[100He]c1ccc2c(c1)CCS2,1,c1ccc2c(c1)CCS2,77
[100He]c1ccc2c(c1)CC2=O,1,O=C1Cc2ccccc21,77
[100He]c1ccc2c(c1)CC=C2,1,C1=Cc2ccccc2C1,77
[100He]c1ccc2c(c1)OS(=O)CC2,1,O=S1CCc2ccccc2O1,77
[100He]c1ccc2c(c1)COS(=C)C2,1,C=S1Cc2ccccc2CO1,77
[100He]c1[nH]cc2ccc3c(c12)CC=CC3,1,C1=CCc2c(ccc3c[nH]cc23)C1,77
[100He]c1cnc2c(c1)CC=C2,1,C1=Cc2ncccc2C1,77
[100He]c1ccc2c(c1)CS(=O)(=O)C2,1,O=S1(=O)Cc2ccccc2C1,77
[100He]c1ccc2c(c1)CC2,1,c1ccc2c(c1)CC2,77
[100He]c1ccc2cc3c(cc2c1)C1CCC3(C)C1(C)C,1,CC12CCC(c3cc4ccccc4cc31)C2(C)C,77
[100He]c1ccc2cc3c(cc2c1)C=CC3,1,C1=Cc2cc3ccccc3cc2C1,77
[100He]c1ccc2c(c1)CC#CC2,1,C1#CCc2ccccc2C1,77
[100He]c1ccc2c(c1)C1=C(C=CC1)C2,1,C1=CC2=C(C1)c1ccccc1C2,77
[100He]c1ccc2c(c1)CN=N2,1,c1ccc2c(c1)CN=N2,77
[100He]c1ccc2c(c1)CC=CC2,1,C1=CCc2ccccc2C1,77
[100He]c1ccc2c(c1)COS(=O)C2,1,O=S1Cc2ccccc2CO1,77
[100He]c1ccc2c(c1)CS(=O)OC2,1,O=S1Cc2ccccc2CO1,77
[100He]c1ccc2c(c1)=CCC=CCC=2,1,C1=CCC=c2ccccc2=CC1,77
[100He]c1ccc2c(c1)C=CC2,1,C1=Cc2ccccc2C1,77
[100He]c1ccc2c(n1)CC=CC2,1,C1=CCc2ncccc2C1,77
[100He]c1ccc2c(c1)OS(=O)C2,1,O=S1Cc2ccccc2O1,77
[100He]c1ccc2c(c1)C=CCC2,1,C1=Cc2ccccc2CC1,77
[100He]c1ccc2c(c1)CN=C2,1,C1=NCc2ccccc21,77
[100He]c1ccc2c(c1)SCC=CC2,1,C1=CCc2ccccc2SC1,77
[100He]c1ccc2c(c1)CCC=CC2,1,C1=CCc2ccccc2CC1,77
[100He]c1ccc2c(c1)OCC2,1,c1ccc2c(c1)CCO2,77
[100He]c1ccc2c(c1)N=NC2,1,c1ccc2c(c1)CN=N2,77
[100He]c1ccc2c(c1)N=CC2,1,C1=Nc2ccccc2C1,77
[100He]c1ccc2c(c1)CCCC2,1,c1ccc2c(c1)CCCC2,77
[100He]C1=Cc2ccccc2Sc2ccccc21,1,C1=Cc2ccccc2Sc2ccccc21,78
[100He]c1ccc2c(c1)Sc1ccccc1S2,1,c1ccc2c(c1)Sc1ccccc1S2,78
[100He]C1=[SH]c2ccccc2S1,1,C1=[SH]c2ccccc2S1,78
[100He]C1=Cc2ccccc2Oc2ccccc21,1,C1=Cc2ccccc2Oc2ccccc21,78
[100He]c1cccc2c1Oc1ccccc1C1C=CC=CC21,1,C1=CC2c3ccccc3Oc3ccccc3C2C=C1,78
[100He]c1cccc2c1SC1C=CC=CC1S2,1,C1=CC2Sc3ccccc3SC2C=C1,78
[100He]c1ccc2c(c1)Sc1ccccc1O2,1,c1ccc2c(c1)Oc1ccccc1S2,78
[100He]c1cccc2c1Oc1ccccc1-c1ccccc1-2,1,c1ccc2c(c1)Oc1ccccc1-c1ccccc1-2,78
[100He][SiH]1c2ccccc2Oc2ccccc21,1,c1ccc2c(c1)Oc1ccccc1[SiH2]2,78
[100He]c1cccc2c1Sc1ccccc1S2,1,c1ccc2c(c1)Sc1ccccc1S2,78
[100He]c1cccc2c1Oc1ccccc1O2,1,c1ccc2c(c1)Oc1ccccc1O2,78
[100He]c1cccc2c1Sc1ccccc1O2,1,c1ccc2c(c1)Oc1ccccc1S2,78
[100He]C1=CCc2ccccc2O1,1,C1=COc2ccccc2C1,78
[100He]c1cccc2c1-c1ccccc1Oc1ccccc1-2,1,c1ccc2c(c1)Oc1ccccc1-c1ccccc1-2,78
[100He]c1cccc2c1=NCN=2,1,c1ccc2c(c1)=NCN=2,79
[100He]c1cncc2ccccc12,1,c1ccc2cnccc2c1,79
[100He]c1cccc2cc[nH]c12,1,c1ccc2[nH]ccc2c1,79
[100He]c1cccc2[nH]ncc12,1,c1ccc2[nH]ncc2c1,79
[100He]c1cccc2cc3ccccc3cc12,1,c1ccc2cc3ccccc3cc2c1,79
[100He]c1cccc2nc3c4ccccc4ccn3c12,1,c1ccc2c(c1)ccn1c3ccccc3nc21,79
[100He]c1cccc2c1oc1cnccc12,1,c1ccc2c(c1)oc1cnccc12,79
[100He]c1cccc2[nH]ccc12,1,c1ccc2[nH]ccc2c1,79
[100He]c1cccc2ncncc12,1,c1ccc2ncncc2c1,79
[100He]c1cccc2cncnc12,1,c1ccc2ncncc2c1,79
[100He]c1cccc2ccccc12,1,c1ccc2ccccc2c1,79
[100He]c1cccccccc2ccccc12,1,c1ccccc2ccccc2ccc1,79
[100He]c1cccc2c1Cc1cnccc1-2,1,c1ccc2c(c1)Cc1cnccc1-2,79
[100He]c1cccc2ccncc12,1,c1ccc2cnccc2c1,79
[100He]c1cccc2cnccc12,1,c1ccc2cnccc2c1,79
[100He]C1=CC2c3ccccc3OC2C=C1,1,C1=CC2Oc3ccccc3C2C=C1,80
[100He]c1ccc2c(c1)C1C=CC=CC1O2,1,C1=CC2Oc3ccccc3C2C=C1,80
[100He]c1ccc2c(c1)OC1C=CC=CC21,1,C1=CC2Oc3ccccc3C2C=C1,80
[100He]c1ccc2c(c1)C1C=CC=CC1S2,1,C1=CC2Sc3ccccc3C2C=C1,80
[100He]c1ccc2c(c1)OCCOCCOCCOCCO2,1,c1ccc2c(c1)OCCOCCOCCOCCO2,80
[100He]c1ccc2c(c1)C1C=CC=CC1c1ccccc1O2,1,C1=CC2c3ccccc3Oc3ccccc3C2C=C1,80
[100He]c1ccc2c(c1)OC1C=CC=CC1O2,1,C1=CC2Oc3ccccc3OC2C=C1,80
[100He]c1ccc2c(c1)OCO2,1,c1ccc2c(c1)OCO2,80
[100He]c1ccc2c(c1)OCCO2,1,c1ccc2c(c1)OCCO2,80
[100He]c1cccc2cc3c(cc12)oc1ccccc13,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1c2ccccc2cc2c1oc1ccccc12,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1cc2ccccc2o1,1,c1ccc2occc2c1,81
[100He]c1cccc2oc3c4ccccc4ccc3c12,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1cccc2oc(=O)c3ccccc3c12,1,O=c1oc2ccccc2c2ccccc12,81
[100He]c1cccc2cc3oc4ccccc4c3cc12,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1cccc2c1oc(=O)c1ccccc12,1,O=c1oc2ccccc2c2ccccc12,81
[100He]c1cccc2oc3cc4ccccc4cc3c12,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1cc2c3ccccc3oc2c2ccccc12,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1cc2ccccc2c2oc3ccccc3c12,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1cc2ccccc2c2c1oc1ccccc12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]c1cccc2c1c(=O)oc1ccccc12,1,O=c1oc2ccccc2c2ccccc12,81
[100He]c1cc2oc3ccccc3c2c2ccccc12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]c1cccc2c1oc1ccc3ccccc3c12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]c1ncnc2oc3ccccc3c12,1,c1ccc2c(c1)oc1ncncc12,81
[100He]c1cc2ccccc2oc1=O,1,O=c1ccc2ccccc2o1,81
[100He]c1cccc2ccc3c4ccccc4oc3c12,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1cccc2c1oc1c3ccccc3ccc21,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1c2ccccc2cc2oc3ccccc3c12,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1cccc2oc3ccccc3c12,1,c1ccc2c(c1)oc1ccccc12,81
[100He]c1cccc2oc3ccc4ccccc4c3c12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]c1cccc2ccc3oc4ccccc4c3c12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]c1cc2c(ccc3ccccc32)oc1=O,1,O=c1ccc2c(ccc3ccccc32)o1,81
[100He]c1cccc2c(=O)c3ccccc3oc12,1,O=c1c2ccccc2oc2ccccc12,81
[100He]c1cccc2c1ccc1c3ccccc3oc21,1,c1ccc2c(c1)ccc1c3ccccc3oc21,81
[100He]c1cccc2c1oc1cc3ccccc3cc12,1,c1ccc2cc3c(cc2c1)oc1ccccc13,81
[100He]c1cccc2c(=O)oc3ccccc3c12,1,O=c1oc2ccccc2c2ccccc12,81
[100He]c1cccc2c1oc1ccccc12,1,c1ccc2c(c1)oc1ccccc12,81
[100He]c1cccc2c1ccc1oc3ccccc3c12,1,c1ccc2c(c1)ccc1oc3ccccc3c12,81
[100He]C(=O)CCCCN(CC)CC,1,CCN(CC)CCCCC=O,82
[100He]C(=O)CCCCCCCC,1,CCCCCCCCC=O,82
[100He]C(=O)N(CC)CCCC,1,CCCCN(C=O)CC,82
[100He]C(=O)CCCOC,1,COCCCC=O,82
[100He]C(=O)CCCCC,1,CCCCCC=O,82
[100He]CC(=O)CCCCCCCCC,1,CCCCCCCCCC(C)=O,82
[100He]C(=O)CCCCCCCCCCCCCCC,1,CCCCCCCCCCCCCCCC=O,82
[100He]C(=O)CCCO,1,O=CCCCO,82
[100He]C(C#N)=NOS(=O)(=O)CCCCCCCC,1,CCCCCCCCS(=O)(=O)ON=CC#N,82
[100He]C(=O)CCCCCCCCCC,1,CCCCCCCCCCC=O,82
[100He]C(=O)CCCCCCC,1,CCCCCCCC=O,82
[100He]C(=O)CCCCO,1,O=CCCCCO,82
[100He]C(=O)CCCC,1,CCCCC=O,82
[100He]C(=O)CCCCCCCCCCC,1,CCCCCCCCCCCC=O,82
[100He]C(=O)CCCN,1,NCCCC=O,82
[100He]C(=O)N(CCCCCCCC)CCCCCCCC,1,CCCCCCCCN(C=O)CCCCCCCC,82
[100He]C(=O)CCCC(=O)O,1,O=CCCCC(=O)O,82
[100He]C(=O)C(CCCCCC)=NOS(C)(=O)=O,1,CCCCCCC(C=O)=NOS(C)(=O)=O,82
[100He]C(=O)CCC,1,CCCC=O,82
[100He]CC(=O)CCCCC,1,CCCCCC(C)=O,82
[100He]C(=O)CCCCCCCCCCCCC,1,CCCCCCCCCCCCCC=O,82
[100He]C(F)=C(F)CCCCC,1,CCCCCC(F)=CF,82
[100He]CCCCCC[SiH](C)O[Si](C)(C)C,1,CCCCCC[SiH](C)O[Si](C)(C)C,83
[100He]CCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,1,CCC[Si](O[Si](C)(C)C)(O[Si](C)(C)C)O[Si](C)(C)C,83
[100He]CCSCCC[Si](OC)(OC)OC,1,CCSCCC[Si](OC)(OC)OC,83
[100He]CCOC(=O)NCCC[Si](OCC)(OCC)OCC,1,CCOC(=O)NCCC[Si](OCC)(OCC)OCC,83
[100He]C[Si](C)(C)O[Si](C)(C)C,1,C[Si](C)(C)O[Si](C)(C)C,83
[100He]CCCCCC[Si](C)(O)O[SiH2]C,1,CCCCCC[Si](C)(O)O[SiH2]C,83
[100He]CO[Si](C)(C)C(C)(C)C,1,CO[Si](C)(C)C(C)(C)C,83
[100He]CCOC(=O)NCCC[Si](C)(OC)OC,1,CCOC(=O)NCCC[Si](C)(OC)OC,83
[100He]CCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,1,CCCCCC[Si](C)(O[Si](C)(C)C)O[Si](C)(C)C,83
