smiles,homo,gap,lumo
C=C(C=CC=CC1=CC=CC2C=CC=CC12)C=Cc1cnc(C=CC(=C)C=CC=CC2=CC=CC3C=CC=CC23)c2snnc12,-7.1948534755303,3.107,-1.0467131373333
CCCCC(=O)Cc1cc2c3cc(CC(=O)CCCC)sc3c3c4ccc5c6sc(CC(=O)CCCC)cc6c6cc(CC(=O)CCCC)sc6c5c4ccc3c2s1,-7.77132666781455,3.614,-0.6056710084429
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5-c5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,-7.01392497633285,3.833,0.0468580050561
CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,-8.591722715687,5.328,1.1952328769362
O=C1C=CCO1,-10.4456888019136,5.153,0.40482377538885
Cc1ccc(N(c2ccc(C)cc2)c2ccc3c(c2)C(C)(C)c2c-3ccc3c2C(C)(C)c2c-3ccc3cc(N(c4ccc(C)cc4)c4ccc(C)cc4)ccc23)cc1,-6.6818644445677,3.635,0.17603044988845
Cc1ccc(-c2ccc3cc(-c4c5ccccc5c(-c5ccc6ccccc6c5)c5ccccc45)ccc3c2)cc1,-7.34116909294415,3.66,-0.28084870510105
O=C1c2ccccc2C(=O)c2cc(Br)ccc21,-9.54175380193765,3.372,-1.5464230123915
COC(=O)COC1(OCC(=O)OC)c2cc3sc(CC(=O)CCCN(C)C(=O)OC(C)(C)C)cc3cc2-c2sc(CC(=O)CCCN(C)C(=O)OC(C)(C)C)cc21,-7.39662589567605,4.226,0.5956300073594499
Cc1c(C(=O)O)c2cccc(F)c2c(=O)n1NC(=O)OC(C)(C)C,-8.3319628339997,4.409,0.12775745280975
N#Cc1c(N2CCCCC2)cc(-c2ccccc2)c2c1C(=O)c1ccccc1-2,-7.8848253548581,3.096,-0.96450754309725
CC#Cc1c2cc3c(cc2c(C#CC)c2cc4cc5c(cc4cc12)CC(C)=C5)CC(C)=C3,-6.38245757486255,2.706,-0.8506823194331
Cc1sc2c(c1C)Cc1c-2sc(C)c1C,-7.055748875154701,4.092,0.6796859757789
