best_smiles,reward,gap_reward,sim_reward
Cc1nc2c(nc1C)c1c3c(c4ccc(C=CC=CC=CC=CC=C5C(=O)c6cscc6C5=C(C#N)C#N)c(C)c4n3C)n(C)c1c1c2c2c(c3ccc(C=CC=CC=CC=CC=C4C(=O)c5cscc5C4=C(C#N)C#N)c(C)c3n2C)n1C,-5.314370126502618,1.668028663087984,0.5609756097560976
Cc1c(-c2ccc(C=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)c3nsnc23)n(C)c2c3oc4c5oc6c7c(c(C)c(-c8ccc(C=C9C(=O)c%10c(csc%10Cl)C9=C(C#N)C#N)c9nsnc89)n7C)n(C)c6c5c5nccnc5c4c3n(C)c12,-5.56441110531914,1.8995174882978636,0.5638297872340425
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc5sccc5cc4C3=C(C#N)C#N)c3nsnc23)n(C)c2c3sc4c5sc6c7c(c(C)c(C=CC=Cc8ccc(C=C9C(=O)c%10cc%11sccc%11cc%10C9=C(C#N)C#N)c9nsnc89)n7C)n(C)c6c5c5nsnc5c4c3n(C)c12,-5.500009764443524,1.8437597644435235,0.5625
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc6sccc6cc5C4=C(C#N)C#N)[nH]3)[nH]2)ccc2c1cnc1c2oc2c3oc4c5ccc(-c6ccc(-c7ccc(C=C8C(=O)c9cc%10sccc%10cc9C8=C(C#N)C#N)[nH]7)[nH]6)c(C)c5cnc4c3c3nonc3c12,-5.6496009903828375,2.567126763578714,0.4742268041237113
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)c3nsnc23)n(C)c2c3ccc4c5ccc6c7c(c(C)c(-c8ccc(C=CC=CC=C9C(=O)c%10c(Cl)cc(Br)cc%10C9=C(C#N)C#N)c9nsnc89)n7C)n(C)c6c5c5nonc5c4c3n(C)c12,-5.628514150113055,1.887948112377206,0.5754716981132075
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(F)c(F)cc5C4=C(C#N)C#N)c4nsnc34)s2)sc2c1sc1c3c4ccccc4c4c5sc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(F)c(F)cc%10C9=C(C#N)C#N)c9nsnc89)s7)sc6c5n(C)c4c3n(C)c21,-5.550263038906631,2.0750155141541557,0.5346534653465347
Cc1nc2c(nc1C)c1c(ccc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)s6)[nH]5)c(C)c4sc31)c1ccc3c4oc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Br)cc8C7=C(C#N)C#N)s6)[nH]5)c(C)c4sc3c12,-5.616134347168446,2.2411343471684457,0.5192307692307693
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)[nH]2)ncc2c1cnc1c2sc2c3sc4c5cnc(C=CC=Cc6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)[nH]6)c(C)c5cnc4c3c3nn(C)nc3c12,-5.4880726168375205,2.3958396071287824,0.4757281553398058
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)c4nsnc34)[nH]2)n(C)c2c1ccc1c2ncc2c3cnc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9c(ccc(Br)c9Cl)C8=C(C#N)C#N)c8nsnc78)[nH]6)n(C)c54)c3c3ccccc3c21,-5.685863005095898,2.180961044311585,0.5392156862745098
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)ncc2c1n(C)c1c3c(F)c(F)c4c5c(c6cnc(C=CC=CC=CC=CC=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)c(C)c6n5C)n(C)c4c3n(C)c21,-5.673483875599917,1.8547338755999163,0.5875
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Cl)cc5C4=C(C#N)C#N)c4nsnc34)s2)oc2c1sc1c2sc2c3sc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Cl)cc9C8=C(C#N)C#N)c8nsnc78)s6)c(C)c5sc4c3c3nonc3c12,-5.661454761372544,2.1099083696199665,0.5463917525773195
Cc1nc2c(nc1C)c1c3sc4c(C)c(C=C5C(=O)c6c(csc6Cl)C5=C(C#N)C#N)n(C)c4c3n(C)c1c1c2c2sc3c(C)c(C=C4C(=O)c5c(csc5Cl)C4=C(C#N)C#N)n(C)c3c2n1C,-5.778162839844619,2.097439948278353,0.5662650602409639
Cc1c(C=C2C(=O)c3cc4sc(Br)cc4cc3C2=C(C#N)C#N)oc2c1oc1c3c4nn(C)nc4c4c5oc6c(C)c(C=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)oc6c5n(C)c4c3n(C)c21,-5.667685510234551,2.1081617007107414,0.5476190476190477
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3cc(C(F)(F)F)ccc3C2=C(C#N)C#N)oc2c3sc4c5sc6c7oc(C=CC=CC=CC=CC=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)c(C)c7n(C)c6c5c(F)c(F)c4c3n(C)c12,-5.579843562881347,1.5453608042606577,0.6206896551724138
Cc1nc2c(nc1C)c1c3oc4c(C)c(C=CC=CC=CC=CC=C5C(=O)c6c(csc6Cl)C5=C(C#N)C#N)sc4c3sc1c1sc3c(oc4c(C)c(C=CC=CC=CC=CC=C5C(=O)c6c(csc6Cl)C5=C(C#N)C#N)sc43)c21,-5.530664708074344,1.7836058845449323,0.5764705882352941
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(Br)c(Br)cc5C4=C(C#N)C#N)s3)s2)oc2c1oc1c2ccc2c3ccc4c5oc(-c6ccc(-c7ccc(C=C8C(=O)c9cc(Br)c(Br)cc9C8=C(C#N)C#N)s7)s6)c(C)c5oc4c3c(F)c(F)c21,-5.670737691592372,2.249685060013424,0.5263157894736842
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)cc2)sc2c1oc1c2oc2c3oc4c(oc5c(C)c(C=CC=Cc6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)cc6)sc54)c3c(F)c(F)c12,-5.58804118168981,2.4501101472070514,0.4827586206896552
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3cc(Br)c(Br)cc3C2=C(C#N)C#N)cnc2c1ccc1c2cnc2c3ncc4c(ccc5c(C)c(C=CC=CC=CC=CC=C6C(=O)c7cc(Br)c(Br)cc7C6=C(C#N)C#N)cnc54)c3c(F)c(F)c12,-5.717087741224475,2.3085511558586207,0.524390243902439
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc(Cl)c(Cl)cc4C3=C(C#N)C#N)s2)sc2c1ncc1c2sc2c3sc4c(cnc5c(C)c(-c6ccc(C=CC=CC=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)s6)sc54)c3c3nccnc3c12,-5.853950993168359,2.2598333461095352,0.5529411764705883
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cscc5C4=C(C#N)C#N)s3)[nH]2)sc2c3sc4c5sc6c7sc(-c8ccc(-c9ccc(C=C%10C(=O)c%11cscc%11C%10=C(C#N)C#N)s9)[nH]8)c(C)c7n(C)c6c5c5nccnc5c4c3n(C)c12,-5.500146424616183,2.212790102777102,0.5057471264367817
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc5sc(Br)cc5cc4C3=C(C#N)C#N)[nH]2)oc2c1oc1c2ncc2c3cnc4c5oc(-c6ccc(C=CC=CC=C7C(=O)c8cc9sc(Br)cc9cc8C7=C(C#N)C#N)[nH]6)c(C)c5oc4c3c3nccnc3c21,-5.576217081210126,1.9857408907339356,0.5523809523809524
Cc1c(C=CC=Cc2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)s2)oc2c1ccc1c3c4nn(C)nc4c4c5ccc6c(C)c(C=CC=Cc7ccc(C=C8C(=O)c9cc(F)c(F)cc9C8=C(C#N)C#N)s7)oc6c5n(C)c4c3n(C)c12,-5.53751969769132,2.0800728891806823,0.5319148936170213
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3c(Cl)cc(Br)cc3C2=C(C#N)C#N)n(C)c2c3sc4c5sc6c7c(c(C)c(C=CC=CC=CC=CC=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)n7C)n(C)c6c5c5ccccc5c4c3n(C)c12,-5.272865104923611,1.475112295934847,0.5842696629213483
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(ccc(Br)c5Cl)C4=C(C#N)C#N)[nH]3)s2)n(C)c2c1oc1c2oc2c3oc4c(oc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9c(ccc(Br)c9Cl)C8=C(C#N)C#N)[nH]7)s6)n(C)c54)c3c3nn(C)nc3c21,-5.750629636047905,2.2220582074764765,0.5428571428571428
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4cc5sccc5cc4C3=C(C#N)C#N)s2)sc2c1oc1c3c4nccnc4c4c5oc6c(C)c(-c7ccc(C=CC=CC=C8C(=O)c9cc%10sccc%10cc9C8=C(C#N)C#N)s7)sc6c5n(C)c4c3n(C)c12,-5.665469934214354,1.9415116008810207,0.5729166666666666
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3cscc3C2=C(C#N)C#N)oc2c1n(C)c1c3c4nsnc4c4c5c(c6oc(C=CC=CC=CC=CC=C7C(=O)c8cscc8C7=C(C#N)C#N)c(C)c6n5C)n(C)c4c3n(C)c21,-5.47661197702606,1.4236708005554717,0.6235294117647059
Cc1nc2c(nc1C)c1c(cnc3c4cnc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)s6)s5)c(C)c4ncc31)c1cnc3c4cnc(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)s6)s5)c(C)c4ncc3c12,-5.552882063410863,2.4814534919822915,0.4725274725274725
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)cc3)s2)oc2c1oc1c3c4nonc4c4c5oc6c(C)c(-c7ccc(-c8ccc(C=C9C(=O)c%10cc(C(F)(F)F)ccc%10C9=C(C#N)C#N)cc8)s7)oc6c5n(C)c4c3n(C)c21,-5.672393747200343,2.3586682570042647,0.5098039215686274
