smiles,homo,gap,lumo
Cc1nc2c(nc1C)c1c(cnc3c1cnc1c(C)c(-c4ccc(-c5ccc(C=C6C(=O)c7cc(Cl)c(Cl)cc7C6=C(C#N)C#N)s5)s4)oc13)c1cnc3c(cnc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)s6)s5)oc43)c12,-7.59962282814905,2.48,-2.2984368496333
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5cc(C(F)(F)F)ccc5C4=C(C#N)C#N)cc3)cc2)sc2c1ccc1c2oc2c3oc4c(ccc5c(C)c(-c6ccc(-c7ccc(C=C8C(=O)c9cc(C(F)(F)F)ccc9C8=C(C#N)C#N)cc7)cc6)sc54)c3c3nn(C)nc3c12,-7.396761952601301,3.042,-2.2207755567006
Cc1c(-c2ccc(C=C3C(=O)c4c(Cl)cc(Br)cc4C3=C(C#N)C#N)cc2)ccc2c1sc1c2oc2c3oc4c5ccc(-c6ccc(C=C7C(=O)c8c(Cl)cc(Br)cc8C7=C(C#N)C#N)cc6)c(C)c5sc4c3c(F)c(F)c21,-7.831137292154451,3.158,-2.2570483329722504
Cc1c(C=CC=CC=CC=CC=C2C(=O)c3c(csc3Cl)C2=C(C#N)C#N)ncc2c1oc1c2ccc2c3ccc4c5cnc(C=CC=CC=CC=CC=C6C(=O)c7c(csc7Cl)C6=C(C#N)C#N)c(C)c5oc4c3c3nccnc3c21,-7.63995010079315,2.249,-2.4045068285582
Cc1c(-c2ccc(C=CC=CC=C3C(=O)c4c(csc4Cl)C3=C(C#N)C#N)[nH]2)n(C)c2c3sc4c5sc6c7c(c(C)c(-c8ccc(C=CC=CC=C9C(=O)c%10c(csc%10Cl)C9=C(C#N)C#N)[nH]8)n7C)n(C)c6c5c5nonc5c4c3n(C)c12,-6.5631139602095,1.879,-2.25117067380145
Cc1c(C=C2C(=O)c3cc(Br)c(Cl)cc3C2=C(C#N)C#N)n(C)c2c3cnc4c5ncc6c7c(c(C)c(C=C8C(=O)c9cc(Br)c(Cl)cc9C8=C(C#N)C#N)n7C)n(C)c6c5c(F)c(F)c4c3n(C)c12,-7.82553174683415,2.529,-2.2802596444199
Cc1c(-c2ccc(C=C3C(=O)c4cc(F)c(F)cc4C3=C(C#N)C#N)[nH]2)oc2c1ncc1c2ncc2c3cnc4c(cnc5c(C)c(-c6ccc(C=C7C(=O)c8cc(F)c(F)cc8C7=C(C#N)C#N)[nH]6)oc54)c3c3nonc3c21,-7.920499480658651,2.633,-2.29111698705485
Cc1nc2c(nc1C)c1c3ccc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)s6)[nH]5)sc4c3oc1c1oc3c(ccc4c(C)c(-c5ccc(-c6ccc(C=C7C(=O)c8cc(C(F)(F)F)ccc8C7=C(C#N)C#N)s6)[nH]5)sc43)c21,-7.2174933478918994,2.153,-2.3702204833952
Cc1c(-c2ccc(C=C3C(=O)c4cc(Br)c(Cl)cc4C3=C(C#N)C#N)[nH]2)ccc2c1oc1c2sc2c3sc4c5ccc(-c6ccc(C=C7C(=O)c8cc(Br)c(Cl)cc8C7=C(C#N)C#N)[nH]6)c(C)c5oc4c3c3nn(C)nc3c12,-7.5523022295471005,2.671,-2.07141226416115
Cc1c(-c2ccc(-c3ccc(C=C4C(=O)c5c(Cl)cc(Br)cc5C4=C(C#N)C#N)cc3)[nH]2)sc2c1sc1c2oc2c3oc4c5sc(-c6ccc(-c7ccc(C=C8C(=O)c9c(Cl)cc(Br)cc9C8=C(C#N)C#N)cc7)[nH]6)c(C)c5sc4c3c3nccnc3c21,-7.015285545585351,2.451,-2.2086392789683003
Cc1c(C=C2C(=O)c3cc(Cl)c(Cl)cc3C2=C(C#N)C#N)n(C)c2c1sc1c3c4ccccc4c4c5sc6c(C)c(C=C7C(=O)c8cc(Cl)c(Cl)cc8C7=C(C#N)C#N)n(C)c6c5n(C)c4c3n(C)c12,-7.1497914218875,2.192,-2.19125120392135
