smiles,homo,gap,lumo
CN1C(=O)C(=Cc2sc(C#N)c(C3=C4C(=O)N(C)C(c5c(C#N)csc5C#N)=C4C(=O)N3C)c2C#N)C(=O)N(C)C1=O,-8.14379610637895,2.862,-2.3800165820132
CC1(C)c2ccccc2-c2ccc([Si](c3ccc4c(c3)C(C)(C)c3ccccc3-4)(c3ccc4c(c3)C(C)(C)c3ccccc3-4)C(C)(C)C)cc21,-8.05421622679435,4.707,0.43445697370830005
CC(C)Cc1ccc2ncc(-c3ccc4c(c3)C(=C3c5ccccc5C(=O)c5ccc(-c6cnc7ccc(CC(C)C)cc7c6)cc53)c3ccccc3C4=O)cc2c1,-8.424372697629499,3.581,-1.31210577572595
CN1C(=O)C(=Cc2cc(F)c(-c3nccc(C(=O)O)n3)c3nsnc23)C(=O)N(C)C1=O,-9.241503379295951,3.626,-2.13503248240805
CCCCCCCCC(CCCO)c1c(-c2cc3c4c(cccc4c2)C(=O)NC3=O)cncc1-c1cc2c3c(cccc3c1)C(=O)NC2=O,-8.76410683997875,4.139,-1.30220083156775
C#Cc1cnc(Nc2cc(NCC3CCCNC3)c(CC(=O)CN(C)C)cn2)cn1,-7.8362530325438495,4.131,0.2690661753744
CCCC(CCC)c1ccc2c(c1)Sc1ccc(-c3cccc4cc5c(-c6ccc7c(c6)Nc6ccc(C(CCC)CCC)cc6S7)cccc5cc34)cc1N2,-7.1091376126228,3.588,-0.42449760678
Cc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(-c7ccc(-c8ccc(-c9ccc(C(=O)c%10ccoc%10)s9)cn8)s7)cc6)cc5)cc4)cc3)cc2)cc1,-7.489280661771301,3.331,-1.0631488139035001
O=C1c2ccccc2C(=C2c3ccccc3C(=O)c3cc(-c4cc5c6c(cccc6c4)C(=O)NC5=O)ccc32)c2ccc(-c3cc4c5c(cccc5c3)C(=O)NC4=O)cc21,-8.32856141086845,3.494,-1.49757857622675
CCNCC1CCC=C1C,-8.3776235381136,6.404,2.31304936340515
CCC(CCCCCCCO)c1ncccc1-c1cc2c3ccc4c(=O)oc(=O)c5c(-c6cccnc6C(CC)CCCCCCCO)cc(c6ccc7c(=O)oc(=O)c1c7c62)c3c45,-8.5091089506752,2.924,-2.69392711995
OCc1ccc(-c2c3ccccc3c(-c3ccc(CO)cc3)c3cc4ccccc4cc23)cc1,-6.921542324088099,2.968,-0.85870967802285
